"Total de registros", 899
"C2CENTRO","8060","8060","C2C-TLATEL-8060-8060-PTZ","4"
"C2CENTRO","10167","122716","C2C-ASTURI-122716-10167-FIJA","4"
"C2CENTRO","7971","122400","C2C-TLATEL-122400-7971-FIJA","4"
"C2CENTRO","872","872","C2C-ROMA-872-872-PTZ","4"
"C2CENTRO","10119","122655","C2C-ASTURI-122655-10119-FIJA","4"
"C2CENTRO","7738","122330","C2C-TLATEL-122330-7738-FIJA","4"
"C2CENTRO","6707","111947","C2C-BUENAV-111947-6707-FIJA","4"
"C2CENTRO","7738","122329","C2C-TLATEL-122329-7738-FIJA","4"
"C2CENTRO","10136","122696","C2C-ALAMED-122696-10136-FIJA","4"
"C2CENTRO","2234","2234","C2C-BUENAV-2234-2234-PTZ","4"
"C2CENTRO","10123","122667","C2C-CENTRO-122667-10123-FIJA","4"
"C2CENTRO","10118","122652","C2C-ALAMED-122652-10118-FIJA","4"
"C2CENTRO","1667","103740","C2C-CENTRO-103740-1667-FIJA","4"
"C2CENTRO","9107","118131","C2C-ASTURI-118131-9107-FIJA","4"
"C2CENTRO","754","754","C2C-ROMA-754-754-PTZ","4"
"C2CENTRO","2431","104537","C2C-ROMA-104537-2431-FIJA","3"
"C2CENTRO","2379","2379","C2C-BUENAV-2379-2379-PTZ","3"
"C2CENTRO","2622","132813","C2C-ROMA-132813-2622-FIJA","3"
"C2CENTRO","8037","118049","C2C-ROMA-118049-8037-FIJA","3"
"C2CENTRO","2293","122007","C2C-ASTURI-122007-2293-FIJA","3"
"C2CENTRO","2448","180067","C2C-CENTRO-180067-2448-FIJA","3"
"C2CENTRO","2234","121998","C2C-BUENAV-121998-2234-FIJA","3"
"C2CENTRO","9408","9408","C2C-TLATEL-9408-9408-PTZ","3"
"C2CENTRO","2352","2352","C2C-BUENAV-2352-2352-PTZ","3"
"C2CENTRO","10128","122682","C2C-ALAMED-122682-10128-FIJA","3"
"C2CENTRO","10103","122646","C2C-CENTRO-122646-10103-FIJA","3"
"C2CENTRO","2641","116863","C2C-ROMA-116863-2641-FIJA","3"
"C2CENTRO","5389","110118","C2C-ANGEL-110118-5389-FIJA","3"
"C2CENTRO","2350","116514","C2C-BUENAV-116514-2350-FIJA","3"
"C2CENTRO","7827","113404","C2C-ANGEL-113404-7827-FIJA","3"
"C2CENTRO","2433","180054","C2C-CENTRO-180054-2433-FIJA","3"
"C2CENTRO","10146","122711","C2C-CENTRO-122711-10146-FIJA","3"
"C2CENTRO","6730","121299","C2C-BUENAV-121299-6730-FIJA","3"
"C2CENTRO","6729","102314","C2C-BUENAV-102314-6729-FIJA","3"
"C2CENTRO","2622","132815","C2C-ROMA-132815-2622-FIJA","3"
"C2CENTRO","8034","121056","C2C-ROMA-121056-8034-FIJA","3"
"C2CENTRO","2352","104483","C2C-BUENAV-104483-2352-FIJA","3"
"C2CENTRO","10128","122680","C2C-ALAMED-122680-10128-FIJA","3"
"C2CENTRO","10306","10306","C2C-ANGEL-10306-10306-PTZ","3"
"C2CENTRO","132","132","C2C-TLATEL-132-132-PTZ","3"
"C2CENTRO","7978","115449","C2C-ALAMED-115449-7978-FIJA","3"
"C2CENTRO","1345","180011","C2C-CENTRO-180011-1345-FIJA","3"
"C2CENTRO","10120","10120","C2C-CENTRO-10120-10120-PTZ","3"
"C2CENTRO","2354","2354","C2C-BUENAV-2354-2354-PTZ","3"
"C2CENTRO","2618","116885","C2C-ROMA-116885-2618-FIJA","3"
"C2CENTRO","2622","132814","C2C-ROMA-132814-2622-FIJA","3"
"C2CENTRO","2352","104482","C2C-BUENAV-104482-2352-FIJA","3"
"C2CENTRO","490","180008","C2C-CENTRO-180008-490-FIJA","3"
"C2CENTRO","10147","10147","C2C-CENTRO-10147-10147-PTZ","3"
"C2CENTRO","10119","122657","C2C-ASTURI-122657-10119-FIJA","3"
"C2CENTRO","1345","1345","C2C-CENTRO-1345-1345-PTZ","3"
"C2CENTRO","2668","2668","C2C-ROMA-2668-2668-PTZ","3"
"C2CENTRO","7744","122331","C2C-TLATEL-122331-7744-FIJA","3"
"C2CENTRO","467","130272","C2C-TLATEL-130272-467-FIJA","3"
"C2CENTRO","2354","115995","C2C-BUENAV-115995-2354-FIJA","3"
"C2CENTRO","2478","180090","C2C-CENTRO-180090-2478-FIJA","3"
"C2CENTRO","10116","10116","C2C-CENTRO-10116-10116-PTZ","3"
"C2CENTRO","7998","114973","C2C-TLATEL-114973-7998-4K","3"
"C2CENTRO","2579","104671","C2C-ROMA-104671-2579-FIJA","3"
"C2CENTRO","9157","122485","C2C-CENTRO-122485-9157-FIJA","3"
"C2CENTRO","9422","122583","C2C-TLATEL-122583-9422-FIJA","3"
"C2CENTRO","10142","10142","C2C-CENTRO-10142-10142-PTZ","3"
"C2CENTRO","2433","180055","C2C-CENTRO-180055-2433-FIJA","3"
"C2CENTRO","2579","104670","C2C-ROMA-104670-2579-FIJA","3"
"C2CENTRO","2582","2582","C2C-ROMA-2582-2582-PTZ","3"
"C2CENTRO","2352","104481","C2C-BUENAV-104481-2352-FIJA","3"
"C2CENTRO","10160","10160","C2C-ANGEL-10160-10160-PTZ","3"
"C2CENTRO","7971","122401","C2C-TLATEL-122401-7971-FIJA","3"
"C2CENTRO","2234","121996","C2C-BUENAV-121996-2234-FIJA","3"
"C2CENTRO","1345","180012","C2C-CENTRO-180012-1345-FIJA","3"
"C2CENTRO","2403","116434","C2C-BUENAV-116434-2403-FIJA","3"
"C2CENTRO","2307","2307","C2C-ASTURI-2307-2307-PTZ","3"
"C2CENTRO","131","100351","C2C-TLATEL-100351-131-FIJA","3"
"C2CENTRO","2610","104703","C2C-ROMA-104703-2610-FIJA","3"
"C2CENTRO","10142","122705","C2C-CENTRO-122705-10142-FIJA","3"
"C2CENTRO","10103","122643","C2C-CENTRO-122643-10103-FIJA","3"
"C2CENTRO","774","102038","C2C-ROMA-102038-774-FIJA","3"
"C2CENTRO","10103","122645","C2C-CENTRO-122645-10103-FIJA","3"
"C2CENTRO","2435","104541","C2C-ROMA-104541-2435-FIJA","3"
"C2CENTRO","2448","180068","C2C-CENTRO-180068-2448-FIJA","3"
"C2CENTRO","2264","104387","C2C-ASTURI-104387-2264-FIJA","3"
"C2CENTRO","10145","122707","C2C-TLATEL-122707-10145-FIJA","3"
"C2CENTRO","7971","7971","C2C-TLATEL-7971-7971-PTZ","3"
"C2CENTRO","2474","180080","C2C-CENTRO-180080-2474-FIJA","3"
"C2CENTRO","2352","104484","C2C-BUENAV-104484-2352-FIJA","3"
"C2CENTRO","2622","2622","C2C-ROMA-2622-2622-PTZ","3"
"C2CENTRO","2209","180021","C2C-ALAMED-180021-2209-FIJA","3"
"C2CENTRO","5349","116422","C2C-ANGEL-116422-5349-FIJA","3"
"C2CENTRO","5349","116424","C2C-ANGEL-116424-5349-FIJA","3"
"C2CENTRO","10118","122654","C2C-ALAMED-122654-10118-FIJA","3"
"C2CENTRO","9157","122484","C2C-CENTRO-122484-9157-FIJA","3"
"C2CENTRO","2293","122008","C2C-ASTURI-122008-2293-FIJA","3"
"C2CENTRO","2352","114929","C2C-BUENAV-114929-2352-4K","3"
"C2CENTRO","7762","7762","C2C-ROMA-7762-7762-PTZ-20M","3"
"C2CENTRO","10122","122665","C2C-CENTRO-122665-10122-FIJA","3"
"C2CENTRO","2506","115636","C2C-ALAMED-115636-2506-FIJA","3"
"C2CENTRO","2413","180045","C2C-CENTRO-180045-2413-FIJA","3"
"C2CENTRO","9217","114152","C2C-ROMA-114152-9217-FIJA","2"
"C2CENTRO","6060","6060","C2C-TLATEL-6060-6060-PTZ-20M","2"
"C2CENTRO","8054","8054","C2C-ASTURI-8054-8054-PTZ-20M","2"
"C2CENTRO","6655","130073","C2C-ASTURI-130073-6655-FIJA","2"
"C2CENTRO","6726","122266","C2C-MORELO-122266-6726-FIJA","2"
"C2CENTRO","5371","117440","C2C-ANGEL-117440-5371-FIJA","2"
"C2CENTRO","2263","104384","C2C-ASTURI-104384-2263-FIJA","2"
"C2CENTRO","8057","122411","C2C-TLATEL-122411-8057-FIJA","2"
"C2CENTRO","66","100152","C2C-ALAMED-100152-66-FIJA","2"
"C2CENTRO","2433","2433","C2C-CENTRO-2433-2433-PTZ","2"
"C2CENTRO","8057","8057","C2C-TLATEL-8057-8057-PTZ","2"
"C2CENTRO","5371","117439","C2C-ANGEL-117439-5371-FIJA","2"
"C2CENTRO","6660","111931","C2C-TLATEL-111931-6660-FIJA","2"
"C2CENTRO","5403","110122","C2C-ANGEL-110122-5403-FIJA","2"
"C2CENTRO","2354","115996","C2C-BUENAV-115996-2354-FIJA","2"
"C2CENTRO","10103","10103","C2C-CENTRO-10103-10103-PTZ","2"
"C2CENTRO","2307","122014","C2C-ASTURI-122014-2307-FIJA","2"
"C2CENTRO","10171","10171","C2C-ASTURI-10171-10171-PTZ","2"
"C2CENTRO","6729","102316","C2C-BUENAV-102316-6729-FIJA","2"
"C2CENTRO","8063","130191","C2C-BUENAV-130191-8063-FIJA","2"
"C2CENTRO","10467","10467","C2C-CENTRO-10467-10467-PTZ","2"
"C2CENTRO","9111","122473","C2C-ASTURI-122473-9111-FIJA","2"
"C2CENTRO","10149","130232","C2C-ANGEL-130232-10149-FIJA","2"
"C2CENTRO","7943","113689","C2C-ROMA-113689-7943-FIJA","2"
"C2CENTRO","9289","122519","C2C-ASTURI-122519-9289-FIJA","2"
"C2CENTRO","7744","122334","C2C-TLATEL-122334-7744-FIJA","2"
"C2CENTRO","492","117720","C2C-ALAMED-117720-492-FIJA","2"
"C2CENTRO","2618","116887","C2C-ROMA-116887-2618-FIJA","2"
"C2CENTRO","10599","10599","C2C-BUENAV-10599-10599-PTZ","2"
"C2CENTRO","467","467","C2C-TLATEL-467-467-PTZ","2"
"C2CENTRO","2594","104683","C2C-ROMA-104683-2594-FIJA","2"
"C2CENTRO","5433","5433","C2C-TLATEL-5433-5433-PTZ","2"
"C2CENTRO","2440","2440","C2C-CENTRO-2440-2440-PTZ","2"
"C2CENTRO","2391","122024","C2C-BUENAV-122024-2391-FIJA","2"
"C2CENTRO","6732","6732","C2C-TLATEL-6732-6732-PTZ","2"
"C2CENTRO","2337","104453","C2C-BUENAV-104453-2337-FIJA","2"
"C2CENTRO","2391","122026","C2C-BUENAV-122026-2391-FIJA","2"
"C2CENTRO","6718","130117","C2C-BUENAV-130117-6718-FIJA","2"
"C2CENTRO","2391","2391","C2C-BUENAV-2391-2391-PTZ","2"
"C2CENTRO","6653","117672","C2C-ANGEL-117672-6653-FIJA","2"
"C2CENTRO","7943","113691","C2C-ROMA-113691-7943-FIJA","2"
"C2CENTRO","10120","122662","C2C-CENTRO-122662-10120-FIJA","2"
"C2CENTRO","2279","2279","C2C-ASTURI-2279-2279-PTZ","2"
"C2CENTRO","478","478","C2C-BUENAV-478-478-PTZ","2"
"C2CENTRO","6732","130131","C2C-TLATEL-130131-6732-FIJA","2"
"C2CENTRO","2347","104474","C2C-BUENAV-104474-2347-FIJA","2"
"C2CENTRO","2374","2374","C2C-BUENAV-2374-2374-PTZ","2"
"C2CENTRO","2391","122023","C2C-BUENAV-122023-2391-FIJA","2"
"C2CENTRO","9289","9289","C2C-ASTURI-9289-9289-PTZ","2"
"C2CENTRO","10484","122724","C2C-CENTRO-122724-10484-FIJA","2"
"C2CENTRO","6718","6718","C2C-BUENAV-6718-6718-PTZ","2"
"C2CENTRO","10487","133446","C2C-ASTURI-133446-10487-FIJA","2"
"C2CENTRO","10065","130228","C2C-TLATEL-130228-10065-FIJA","2"
"C2CENTRO","6685","6685","C2C-BUENAV-6685-6685-PTZ","2"
"C2CENTRO","2205","117433","C2C-ROMA-117433-2205-FIJA","2"
"C2CENTRO","2433","180056","C2C-CENTRO-180056-2433-FIJA","2"
"C2CENTRO","490","490","C2C-CENTRO-490-490-PTZ","2"
"C2CENTRO","2643","117495","C2C-ROMA-117495-2643-FIJA","2"
"C2CENTRO","10116","122649","C2C-CENTRO-122649-10116-FIJA","2"
"C2CENTRO","6732","130129","C2C-TLATEL-130129-6732-FIJA","2"
"C2CENTRO","2263","104383","C2C-ASTURI-104383-2263-FIJA","2"
"C2CENTRO","6694","111941","C2C-BUENAV-111941-6694-FIJA","2"
"C2CENTRO","6709","6709","C2C-BUENAV-6709-6709-PTZ","2"
"C2CENTRO","2578","119486","C2C-ASTURI-119486-2578-FIJA","2"
"C2CENTRO","467","130270","C2C-TLATEL-130270-467-FIJA","2"
"C2CENTRO","9220","114158","C2C-ALAMED-114158-9220-FIJA","2"
"C2CENTRO","9107","118130","C2C-ASTURI-118130-9107-FIJA","2"
"C2CENTRO","6676","130095","C2C-BUENAV-130095-6676-FIJA","2"
"C2CENTRO","10119","10119","C2C-ASTURI-10119-10119-PTZ","2"
"C2CENTRO","478","101312","C2C-BUENAV-101312-478-FIJA","2"
"C2CENTRO","2618","2618","C2C-ROMA-2618-2618-PTZ","2"
"C2CENTRO","9422","122584","C2C-TLATEL-122584-9422-FIJA","2"
"C2CENTRO","2413","2413","C2C-CENTRO-2413-2413-PTZ","2"
"C2CENTRO","2319","104433","C2C-ROMA-104433-2319-FIJA","2"
"C2CENTRO","2618","116886","C2C-ROMA-116886-2618-FIJA","2"
"C2CENTRO","6729","102313","C2C-BUENAV-102313-6729-FIJA","2"
"C2CENTRO","10065","130225","C2C-TLATEL-130225-10065-FIJA","2"
"C2CENTRO","6732","130130","C2C-TLATEL-130130-6732-FIJA","2"
"C2CENTRO","10120","122660","C2C-CENTRO-122660-10120-FIJA","2"
"C2CENTRO","2208","104284","C2C-CENTRO-104284-2208-FIJA","2"
"C2CENTRO","5403","110124","C2C-ANGEL-110124-5403-FIJA","2"
"C2CENTRO","9509","122632","C2C-BUENAV-122632-9509-FIJA","2"
"C2CENTRO","7943","7943","C2C-ROMA-7943-7943-PTZ","2"
"C2CENTRO","10520","10520","C2C-BUENAV-10520-10520-PTZ","2"
"C2CENTRO","2609","116388","C2C-ROMA-116388-2609-FIJA","2"
"C2CENTRO","132","100353","C2C-TLATEL-100353-132-FIJA","2"
"C2CENTRO","481","101314","C2C-BUENAV-101314-481-FIJA","2"
"C2CENTRO","10103","122644","C2C-CENTRO-122644-10103-FIJA","2"
"C2CENTRO","10065","10065","C2C-TLATEL-10065-10065-PTZ","2"
"C2CENTRO","7746","130160","C2C-TLATEL-130160-7746-FIJA","2"
"C2CENTRO","2350","116515","C2C-BUENAV-116515-2350-FIJA","2"
"C2CENTRO","467","130271","C2C-TLATEL-130271-467-FIJA","2"
"C2CENTRO","10065","130227","C2C-TLATEL-130227-10065-FIJA","2"
"C2CENTRO","481","481","C2C-BUENAV-481-481-PTZ","2"
"C2CENTRO","10065","130226","C2C-TLATEL-130226-10065-FIJA","2"
"C2CENTRO","2250","104363","C2C-ASTURI-104363-2250-FIJA","2"
"C2CENTRO","10135","122693","C2C-ALAMED-122693-10135-FIJA","2"
"C2CENTRO","2478","2478","C2C-CENTRO-2478-2478-PTZ","2"
"C2CENTRO","872","114811","C2C-ROMA-114811-872-4K","2"
"C2CENTRO","10012","10012","C2C-ASTURI-10012-10012-PTZ-20M","2"
"C2CENTRO","2447","117223","C2C-CENTRO-117223-2447-FIJA","2"
"C2CENTRO","2307","122013","C2C-ASTURI-122013-2307-FIJA","2"
"C2CENTRO","2403","116433","C2C-BUENAV-116433-2403-FIJA","2"
"C2CENTRO","2478","180089","C2C-CENTRO-180089-2478-FIJA","2"
"C2CENTRO","6732","130132","C2C-TLATEL-130132-6732-FIJA","2"
"C2CENTRO","10128","122681","C2C-ALAMED-122681-10128-FIJA","2"
"C2CENTRO","2618","116888","C2C-ROMA-116888-2618-FIJA","2"
"C2CENTRO","10128","10128","C2C-ALAMED-10128-10128-PTZ","2"
"C2CENTRO","2413","180046","C2C-CENTRO-180046-2413-FIJA","2"
"C2CENTRO","2601","117421","C2C-ASTURI-117421-2601-FIJA","2"
"C2CENTRO","10120","122661","C2C-CENTRO-122661-10120-FIJA","2"
"C2CENTRO","2255","122002","C2C-MORELO-122002-2255-FIJA","2"
"C2CENTRO","2555","2555","C2C-MORELO-2555-2555-PTZ","2"
"C2CENTRO","7978","115450","C2C-ALAMED-115450-7978-FIJA","2"
"C2CENTRO","2327","2327","C2C-ASTURI-2327-2327-PTZ-20M","2"
"C2CENTRO","7943","113690","C2C-ROMA-113690-7943-FIJA","2"
"C2CENTRO","8081","118668","C2C-ASTURI-118668-8081-FIJA","2"
"C2CENTRO","2628","104707","C2C-ANGEL-104707-2628-FIJA","2"
"C2CENTRO","2548","104623","C2C-MORELO-104623-2548-FIJA","2"
"C2CENTRO","2667","2667","C2C-ROMA-2667-2667-PTZ","2"
"C2CENTRO","2307","122011","C2C-ASTURI-122011-2307-FIJA","2"
"C2CENTRO","2391","122025","C2C-BUENAV-122025-2391-FIJA","2"
"C2CENTRO","482","482","C2C-BUENAV-482-482-PTZ","2"
"C2CENTRO","8052","116647","C2C-BUENAV-116647-8052-FIJA","2"
"C2CENTRO","2276","2276","C2C-ASTURI-2276-2276-PTZ","2"
"C2CENTRO","2433","180053","C2C-CENTRO-180053-2433-FIJA","2"
"C2CENTRO","7850","7850","C2C-ANGEL-7850-7850-PTZ","2"
"C2CENTRO","10122","122664","C2C-CENTRO-122664-10122-FIJA","2"
"C2CENTRO","6715","6715","C2C-ROMA-6715-6715-PTZ","2"
"C2CENTRO","2601","117424","C2C-ASTURI-117424-2601-FIJA","2"
"C2CENTRO","10145","122709","C2C-TLATEL-122709-10145-FIJA","2"
"C2CENTRO","10123","10123","C2C-CENTRO-10123-10123-PTZ","2"
"C2CENTRO","6729","102315","C2C-BUENAV-102315-6729-FIJA","2"
"C2CENTRO","2350","116513","C2C-BUENAV-116513-2350-FIJA","2"
"C2CENTRO","2458","104573","C2C-ROMA-104573-2458-FIJA","2"
"C2CENTRO","5403","114958","C2C-ANGEL-114958-5403-4K","2"
"C2CENTRO","10135","122694","C2C-ALAMED-122694-10135-FIJA","2"
"C2CENTRO","10502","10502","C2C-ASTURI-10502-10502-PTZ","2"
"C2CENTRO","9220","114160","C2C-ALAMED-114160-9220-FIJA","2"
"C2CENTRO","6730","121301","C2C-BUENAV-121301-6730-FIJA","2"
"C2CENTRO","2198","104278","C2C-ALAMED-104278-2198-FIJA","2"
"C2CENTRO","6729","6729","C2C-BUENAV-6729-6729-PTZ","2"
"C2CENTRO","8023","8023","C2C-ROMA-8023-8023-PTZ","2"
"C2CENTRO","10145","10145","C2C-TLATEL-10145-10145-PTZ","2"
"C2CENTRO","9264","121080","C2C-TLATEL-121080-9264-FIJA","1"
"C2CENTRO","2474","180079","C2C-CENTRO-180079-2474-FIJA","1"
"C2CENTRO","7847","113460","C2C-ANGEL-113460-7847-FIJA","1"
"C2CENTRO","471","101289","C2C-TLATEL-101289-471-FIJA","1"
"C2CENTRO","5411","120684","C2C-ANGEL-120684-5411-FIJA","1"
"C2CENTRO","10148","10148","C2C-TLATEL-10148-10148-PTZ","1"
"C2CENTRO","471","101290","C2C-TLATEL-101290-471-FIJA","1"
"C2CENTRO","9303","114274","C2C-ASTURI-114274-9303-FIJA","1"
"C2CENTRO","10579","130264","C2C-ANGEL-130264-10579-FIJA","1"
"C2CENTRO","7748","7748","C2C-TLATEL-7748-7748-PTZ","1"
"C2CENTRO","5374","110116","C2C-ANGEL-110116-5374-FIJA","1"
"C2CENTRO","6209","121816","C2C-BUENAV-121816-6209-FIJA","1"
"C2CENTRO","7750","7750","C2C-BUENAV-7750-7750-PTZ","1"
"C2CENTRO","2474","180078","C2C-CENTRO-180078-2474-FIJA","1"
"C2CENTRO","2270","116800","C2C-ASTURI-116800-2270-FIJA","1"
"C2CENTRO","6209","121817","C2C-BUENAV-121817-6209-FIJA","1"
"C2CENTRO","2639","117447","C2C-ROMA-117447-2639-FIJA","1"
"C2CENTRO","10614","118681","C2C-TLATEL-118681-10614-FIJA","1"
"C2CENTRO","5403","110123","C2C-ANGEL-110123-5403-FIJA","1"
"C2CENTRO","2208","104283","C2C-CENTRO-104283-2208-FIJA","1"
"C2CENTRO","10307","115016","C2C-ANGEL-115016-10307-FIJA","1"
"C2CENTRO","2422","116450","C2C-CENTRO-116450-2422-FIJA","1"
"C2CENTRO","5223","109851","C2C-ANGEL-109851-5223-FIJA","1"
"C2CENTRO","2548","104624","C2C-MORELO-104624-2548-FIJA","1"
"C2CENTRO","2476","115989","C2C-CENTRO-115989-2476-FIJA","1"
"C2CENTRO","6540","6540","C2C-ASTURI-6540-6540-PTZ","1"
"C2CENTRO","6637","130061","C2C-ROMA-130061-6637-FIJA","1"
"C2CENTRO","2374","180034","C2C-BUENAV-180034-2374-FIJA","1"
"C2CENTRO","6750","130145","C2C-TLATEL-130145-6750-FIJA","1"
"C2CENTRO","2347","114927","C2C-BUENAV-114927-2347-4K","1"
"C2CENTRO","2512","106229","C2C-ALAMED-106229-2512-FIJA","1"
"C2CENTRO","2474","2474","C2C-CENTRO-2474-2474-PTZ","1"
"C2CENTRO","2666","132885","C2C-ROMA-132885-2666-FIJA","1"
"C2CENTRO","8085","115887","C2C-ASTURI-115887-8085-FIJA","1"
"C2CENTRO","2393","104519","C2C-ROMA-104519-2393-FIJA","1"
"C2CENTRO","2451","117315","C2C-CENTRO-117315-2451-FIJA","1"
"C2CENTRO","2435","104542","C2C-ROMA-104542-2435-FIJA","1"
"C2CENTRO","2546","104615","C2C-MORELO-104615-2546-FIJA","1"
"C2CENTRO","10209","10209","C2C-ANGEL-10209-10209-PTZ","1"
"C2CENTRO","481","101315","C2C-BUENAV-101315-481-FIJA","1"
"C2CENTRO","7978","115452","C2C-ALAMED-115452-7978-FIJA","1"
"C2CENTRO","2517","2517","C2C-BUENAV-2517-2517-PTZ","1"
"C2CENTRO","9218","114156","C2C-BUENAV-114156-9218-FIJA","1"
"C2CENTRO","10569","130258","C2C-TLATEL-130258-10569-FIJA","1"
"C2CENTRO","2515","116096","C2C-ALAMED-116096-2515-FIJA","1"
"C2CENTRO","1363","103184","C2C-ALAMED-103184-1363-FIJA","1"
"C2CENTRO","2337","104454","C2C-BUENAV-104454-2337-FIJA","1"
"C2CENTRO","5445","5445","C2C-TLATEL-5445-5445-PTZ","1"
"C2CENTRO","6658","130080","C2C-BUENAV-130080-6658-FIJA","1"
"C2CENTRO","10115","120425","C2C-ALAMED-120425-10115-FIJA","1"
"C2CENTRO","6709","130114","C2C-BUENAV-130114-6709-FIJA","1"
"C2CENTRO","10214","119353","C2C-ANGEL-119353-10214-FIJA","1"
"C2CENTRO","10618","118688","C2C-TLATEL-118688-10618-FIJA","1"
"C2CENTRO","872","102278","C2C-ROMA-102278-872-FIJA","1"
"C2CENTRO","2470","117727","C2C-ALAMED-117727-2470-FIJA","1"
"C2CENTRO","10120","122659","C2C-CENTRO-122659-10120-FIJA","1"
"C2CENTRO","507","101347","C2C-ASTURI-101347-507-FIJA","1"
"C2CENTRO","9107","118132","C2C-ASTURI-118132-9107-FIJA","1"
"C2CENTRO","2354","115993","C2C-BUENAV-115993-2354-FIJA","1"
"C2CENTRO","2192","117431","C2C-ROMA-117431-2192-FIJA","1"
